0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4,type
0.04306673,0.043992431,0.451091731,0.404583878,0.423364719,0.510963709,0.586512002,0.052941176,0,0.03021148,0.014285714,0.586512002,0.527635752,0.458710512,0.500658502,0.47265998,0.04306673,0.043992431,0.294953963,0.289845458,0.465443795,0.594967887,0.571663454,0.057692308,0.043478261,0.068292683,0.023364486,0.571663454,0.554507781,0.544038082,0.523387089,0.56597612,0.67
0.026975864,0.041627247,0.434416618,0.401893889,0.396484297,0.543738435,0.569053847,0.041176471,0.013422819,0.024169184,0,0.569053847,0.509020104,0.429482051,0.467616235,0.475947735,0.026975864,0.041627247,0.309994759,0.242141256,0.526645749,0.623766295,0.584434442,0.034615385,0.02173913,0.036585366,0.009345794,0.584434442,0.571672971,0.597753336,0.593367291,0.560046753,0.67
0.028868907,0.057710501,0.449396636,0.475243817,0.390203842,0.538426764,0.569344249,0.005882353,0.067114094,0.036253776,0.014285714,0.569344249,0.508202232,0.427044338,0.461158462,0.468701093,0.028868907,0.057710501,0.308147071,0.281878266,0.471048551,0.611430606,0.557650674,0.103846154,0.141304348,0.136585366,0.014018692,0.557650674,0.54303839,0.538503473,0.517870042,0.571562603,0.67
0.031235211,0.038315989,0.438321037,0.423566825,0.402527808,0.495034392,0.574780184,0.064705882,0.006711409,0.042296073,0.021428571,0.574780184,0.518115711,0.43739474,0.476501592,0.483897411,0.031235211,0.038315989,0.30409418,0.235901491,0.527103014,0.615820838,0.577638212,0.038461538,0.048913043,0.051219512,0.009345794,0.577638212,0.57516666,0.610417983,0.574814113,0.536662803,0.67
0.027449124,0.040208136,0.435781916,0.416864954,0.401826761,0.497566946,0.570391066,0.070588235,0.026845638,0.054380665,0.021428571,0.570391066,0.509916177,0.431129334,0.471444988,0.485928201,0.027449124,0.040208136,0.308756484,0.240346838,0.533600973,0.621026247,0.582606579,0.038461538,0.02173913,0.03902439,0.009345794,0.582606579,0.572669658,0.607852581,0.591295242,0.551316681,0.67
0.127780407,0.125354778,0.455728502,0.468496341,0.469408456,0.605413764,0.588903541,0.123529412,0.053691275,0.084592145,0,0.588903541,0.530577825,0.448895651,0.489140545,0.509794846,0.127780407,0.125354778,0.289228224,0.305765657,0.455251119,0.600241276,0.575269818,0.038461538,0,0.048780488,0.046728972,0.575269818,0.550683308,0.526776615,0.484709608,0.507603505,0.67
0.020350213,0.026017029,0.525944497,0.372337903,0.356299718,0.509752481,0.523812362,0.005882353,0.020134228,0.012084592,0.007142857,0.523812362,0.458969924,0.38430786,0.417110092,0.428433664,0.020350213,0.026017029,0.187389044,0.218317098,0.585205267,0.589159459,0.497249713,0.153846154,0,0.102439024,0.009345794,0.497249713,0.49377675,0.529885281,0.554833922,0.681295376,0.67
0.028868907,0.011825922,0.459682632,0.473389977,0.701355849,0.379303966,0.556660482,0.129411765,0.020134228,0.123867069,0.121428571,0.556660482,0.501815947,0.437401279,0.704490083,0.604290346,0.028868907,0.011825922,0.27086609,0.23192614,0.529831361,0.5880242,0.560562588,0.05,0.005434783,0.03902439,0.009345794,0.560562588,0.539689953,0.54652029,0.574540745,0.59467261,0.67
0.039753904,0.058656575,0.450235486,0.375968382,0.563704604,0.464420734,0.584415142,0.076470588,0.006711409,0.045317221,0.014285714,0.584415142,0.531443218,0.46717942,0.55216025,0.607025588,0.039753904,0.058656575,0.286745976,0.37162912,0.479523665,0.464665375,0.573601555,0.038461538,0,0.036585366,0.023364486,0.573601555,0.556225266,0.556152331,0.541161381,0.460121105,0.67
0.029342168,0.046830653,0.553118746,0.463834976,0.736010763,0.320932079,0.584239036,0.094117647,0.087248322,0.16918429,0.2,0.584239036,0.580731168,0.684031875,0.780936476,0.469373308,0.029342168,0.046830653,0.19279139,0.375002519,0.45720186,0.442162916,0.493822762,0.061538462,0.016304348,0.068292683,0.042056075,0.493822762,0.480864096,0.485464267,0.485305129,0.543714802,0.67
0.041646947,0.051561022,0.446177626,0.477924533,0.393574589,0.541277561,0.580512973,0,0.006711409,0.012084592,0.028571429,0.580512973,0.52027865,0.437527364,0.471963288,0.478578475,0.041646947,0.051561022,0.295012647,0.27776121,0.460981421,0.589315549,0.579101886,0.030769231,0.005434783,0.029268293,0.014018692,0.579101886,0.559758565,0.548864496,0.523796413,0.524819908,0.67
0.109796498,0.096972564,0.449050602,0.492730254,0.337829651,0.455430472,0.524373274,0.035294118,0.100671141,0.13897281,0.185714286,0.524373274,0.450621466,0.368240798,0.391110108,0.396777138,0.109796498,0.096972564,0.303265407,0.324163082,0.426912686,0.623366388,0.550154019,0.003846154,0.173913043,0.129268293,0.093457944,0.550154019,0.525627985,0.513334709,0.488512676,0.527846434,0.67
0.026975864,0.037842952,0.451658266,0.370183653,0.555555358,0.462133482,0.585795415,0.047058824,0,0.027190332,0.014285714,0.585795415,0.532698968,0.543037991,0.629776115,0.523914865,0.026975864,0.037842952,0.293242128,0.245761148,0.57888358,0.577627048,0.567679912,0.05,0.016304348,0.043902439,0.009345794,0.567679912,0.553522177,0.548026439,0.577923702,0.640768341,0.67
0.025082821,0.025543992,0.484823272,0.602648948,0.382030051,0.531513812,0.5604963,0.005882353,0.093959732,0.051359517,0.021428571,0.5604963,0.498635202,0.418739605,0.452598797,0.460876156,0.025082821,0.025543992,0.264391842,0.279193875,0.477466215,0.485659048,0.555788487,0.030769231,0.005434783,0.031707317,0.018691589,0.555788487,0.533282005,0.545067645,0.542994972,0.512028801,0.67
0.033601514,0.050141911,0.443518254,0.398608789,0.53561371,0.478061926,0.568382993,0.047058824,0.013422819,0.033232628,0.014285714,0.568382993,0.524622149,0.546411458,0.610347588,0.47925981,0.033601514,0.050141911,0.291785932,0.30601668,0.439847537,0.635207898,0.561617924,0,0.048913043,0.026829268,0.009345794,0.561617924,0.539129463,0.526824276,0.502452759,0.541320681,0.67
0.026975864,0.041627247,0.430531718,0.418591555,0.400831281,0.485632083,0.567934418,0.082352941,0,0.048338369,0.021428571,0.567934418,0.507386659,0.428033462,0.467867489,0.482259665,0.026975864,0.041627247,0.316483317,0.240840539,0.536451922,0.618043716,0.586774473,0.034615385,0.054347826,0.051219512,0.009345794,0.586774473,0.571214935,0.591672669,0.606564752,0.577408371,0.67
0.12352106,0.124408704,0.454978804,0.378208007,0.484821468,0.479502143,0.5885105,0.182352941,0.026845638,0.132930514,0.071428571,0.5885105,0.532601632,0.453223652,0.535877365,0.534698703,0.12352106,0.124408704,0.28966844,0.288703147,0.448871266,0.610550386,0.569615479,0.026923077,0.043478261,0.06097561,0.046728972,0.569615479,0.54464226,0.526979737,0.488516695,0.52103929,0.67
0.043539991,0.074266793,0.464861473,0.390016628,0.562276276,0.467225897,0.579816548,0.123529412,0.013422819,0.072507553,0.014285714,0.579816548,0.529772515,0.450534846,0.49902552,0.595852817,0.043539991,0.074266793,0.295846714,0.349013122,0.490009396,0.50256024,0.578867845,0.065384615,0.005434783,0.053658537,0.018691589,0.578867845,0.561130039,0.550587843,0.531998805,0.593574338,0.67
0.044013251,0.080416272,0.462271324,0.355199163,0.641829008,0.456530049,0.577629885,0.129411765,0.020134228,0.078549849,0.014285714,0.577629885,0.526816687,0.450725476,0.516551168,0.699684149,0.044013251,0.080416272,0.293628099,0.346123312,0.483238542,0.502171503,0.575361356,0.065384615,0.010869565,0.053658537,0.014018692,0.575361356,0.558053708,0.546623473,0.530732239,0.570675801,0.67
0.029342168,0.063859981,0.49465369,0.397534243,0.36999341,0.452620056,0.556764802,0.011764706,0.013422819,0.018126888,0.021428571,0.556764802,0.494600442,0.415237201,0.398408488,0.411337334,0.029342168,0.063859981,0.293379964,0.341793172,0.391076563,0.591786608,0.518393164,0,0.048913043,0.034146341,0.023364486,0.518393164,0.488222019,0.475961741,0.449891551,0.490515911,0.67
0.025082821,0.025543992,0.665045357,0.597858609,0.380735344,0.530418818,0.559672136,0.005882353,0.167785235,0.084592145,0.021428571,0.559672136,0.497744057,0.41796604,0.451801485,0.460147283,0.025082821,0.025543992,0.268525876,0.289082965,0.473878071,0.473970199,0.557359157,0.026923077,0.010869565,0.031707317,0.018691589,0.557359157,0.539614855,0.544759164,0.521886714,0.493042596,0.67
0.029342168,0.04730369,0.472636414,0.598896921,0.390683562,0.538832486,0.520563199,0.058823529,0.040268456,0.054380665,0.021428571,0.520563199,0.466197608,0.398639622,0.440849891,0.466446425,0.029342168,0.04730369,0.250736081,0.353760451,0.398366607,0.426465166,0.500783982,0.057692308,0.027173913,0.06097561,0.023364486,0.500783982,0.474098145,0.468927696,0.454137292,0.465431184,0.67
0.083767156,0.067644276,0.483228366,0.363072507,0.559137106,0.500137977,0.531246397,0.394117647,0.167785235,0.296072508,0.05,0.531246397,0.481295969,0.422845896,0.484878581,0.626035313,0.083767156,0.067644276,0.281055866,0.297534365,0.368830177,0.562036234,0.498676627,0.007692308,0.059782609,0.06097561,0.056074766,0.498676627,0.465001103,0.452761309,0.418093396,0.459780355,0.67
0.025082821,0.046357616,0.441952033,0.487633329,0.395591229,0.542983126,0.577130058,0.011764706,0.006711409,0.018126888,0.028571429,0.577130058,0.516620802,0.434352141,0.470639317,0.477368149,0.025082821,0.046357616,0.286395405,0.28884584,0.447670126,0.567202745,0.568550932,0.019230769,0.005434783,0.02195122,0.014018692,0.568550932,0.542954839,0.521839804,0.477200376,0.486840848,0.67
0.031235211,0.029801325,0.462881357,0.529087395,0.388390921,0.536893493,0.568226188,0.023529412,0.053691275,0.042296073,0.021428571,0.568226188,0.506993306,0.42654401,0.46365376,0.473182307,0.031235211,0.029801325,0.30091842,0.348199418,0.454051872,0.647854162,0.562197369,0.015384615,0.048913043,0.03902439,0.014018692,0.562197369,0.539811897,0.529193724,0.509645962,0.552256522,0.67
0.029342168,0.041627247,0.436993411,0.421662736,0.401317786,0.492693086,0.570899573,0.058823529,0.013422819,0.042296073,0.021428571,0.570899573,0.513288676,0.434247346,0.477392973,0.472950904,0.029342168,0.041627247,0.307760922,0.243969799,0.531826373,0.617515556,0.582704261,0.038461538,0.043478261,0.070731707,0.051401869,0.582704261,0.576796878,0.612497514,0.583927648,0.544967637,0.67
0.04306673,0.051087985,0.445979974,0.48484764,0.394693137,0.542223569,0.581639442,0,0,0.009063444,0.028571429,0.581639442,0.521496669,0.438584674,0.473053055,0.4795747,0.04306673,0.051087985,0.293870211,0.266743667,0.461139351,0.653317043,0.577151648,0.019230769,0.010869565,0.019512195,0.004672897,0.577151648,0.559062123,0.548643708,0.525399266,0.562911283,0.67
0.035021297,0.051087985,0.449637595,0.389126599,0.487864926,0.475907437,0.584510836,0.047058824,0.006711409,0.03021148,0.014285714,0.584510836,0.524825019,0.486846877,0.562495765,0.50940776,0.035021297,0.051087985,0.284120695,0.301228372,0.451901646,0.597070725,0.570182326,0.042307692,0.010869565,0.03902439,0.014018692,0.570182326,0.550137309,0.538475368,0.515443653,0.542239993,0.67
0.021296735,0.043046358,0.427552867,0.453116197,0.626623497,0.379669705,0.565138118,0.070588235,0,0.090634441,0.135714286,0.565138118,0.551837668,0.606480552,0.632770239,0.435958426,0.021296735,0.043046358,0.357340726,0.299790911,0.485287407,0.563594863,0.55161245,0.042307692,0.076086957,0.109756098,0.093457944,0.55161245,0.532448409,0.525996929,0.534678803,0.567393057,0.67
0.035494558,0.052034059,0.450493793,0.397529642,0.524169617,0.457367688,0.584649607,0.047058824,0.006711409,0.03021148,0.014285714,0.584649607,0.530635872,0.519123379,0.599197963,0.518878267,0.035494558,0.052034059,0.287345659,0.310500387,0.426555526,0.623373887,0.549837476,0,0.027173913,0.017073171,0.009345794,0.549837476,0.52525518,0.512962233,0.48812776,0.527474381,0.67
0.026029342,0.026963103,0.612221834,0.571823853,0.367247636,0.505401897,0.553999584,0.005882353,0.174496644,0.087613293,0.021428571,0.553999584,0.491610491,0.412641752,0.446313756,0.455130599,0.026029342,0.026963103,0.281783893,0.265227474,0.450246462,0.644466167,0.564753174,0.003846154,0.010869565,0.007317073,0,0.564753174,0.542821966,0.530513522,0.506265215,0.545005736,0.67
0.047326077,0.058656575,0.470089118,0.426827798,0.313323679,0.47340566,0.499693762,0,0.020134228,0.01510574,0.021428571,0.499693762,0.432891181,0.361670009,0.393777321,0.407103688,0.047326077,0.058656575,0.357376998,0.255908324,0.424048019,0.621141428,0.546421235,0.003846154,0.010869565,0.009756098,0.004672897,0.546421235,0.521231744,0.508942347,0.48397362,0.52345906,0.67
0.025082821,0.049195837,0.505256661,0.433679013,0.640805214,0.438459353,0.585581354,0.070588235,0.093959732,0.151057402,0.178571429,0.585581354,0.539693029,0.51562013,0.712832399,0.572614919,0.025082821,0.049195837,0.323530324,0.310071149,0.450565114,0.644749866,0.558024733,0.038461538,0.048913043,0.051219512,0.009345794,0.558024733,0.535980925,0.524803422,0.502029842,0.543432977,0.67
0.034548036,0.031693472,0.578105422,0.392816876,0.51915412,0.523993724,0.563266716,0.058823529,0.134228188,0.090634441,0.007142857,0.563266716,0.515613367,0.511161136,0.59431152,0.498897763,0.034548036,0.031693472,0.309719053,0.218801126,0.576826884,0.583898691,0.520136071,0.042307692,0.016304348,0.036585366,0.004672897,0.520136071,0.593080969,0.665686026,0.650077453,0.618102894,0.67
0.009465215,0.036423841,0.513472639,0.315737208,0.769634697,0.353793045,0.636857292,0.094117647,0.006711409,0.078549849,0.071428571,0.636857292,0.656343121,0.752038536,0.77972349,0.438919379,0.009465215,0.036423841,0.262569183,0.339803987,0.446670123,0.505183119,0.539345547,0.034615385,0.016304348,0.03902439,0.018691589,0.539345547,0.517015281,0.529510071,0.499965241,0.472403898,0.67
0.122574539,0.12346263,0.45473816,0.469979332,0.471300317,0.607013798,0.58937048,0.1,0.026845638,0.060422961,0,0.58937048,0.530563926,0.448078009,0.489775996,0.513220403,0.122574539,0.12346263,0.293842533,0.297965679,0.458797654,0.617603516,0.575582549,0.088461538,0.027173913,0.090243902,0.042056075,0.575582549,0.5572112,0.545993444,0.522625552,0.543633071,0.67
0.044959773,0.050614948,0.447912637,0.480915177,0.395273932,0.542714773,0.58222435,0,0.006711409,0.009063444,0.021428571,0.58222435,0.522129112,0.439133671,0.473618905,0.48009198,0.044959773,0.050614948,0.294347255,0.276265841,0.460645264,0.589366115,0.577372978,0.042307692,0.010869565,0.03902439,0.014018692,0.577372978,0.560344949,0.547365804,0.521424885,0.550827729,0.67
0.044959773,0.058656575,0.452450126,0.409493096,0.409836124,0.513025391,0.580987152,0.058823529,0.060402685,0.060422961,0.014285714,0.580987152,0.522831122,0.447092653,0.487806396,0.466673068,0.044959773,0.058656575,0.295364584,0.255615095,0.495568756,0.627932115,0.574409998,0.034615385,0.048913043,0.048780488,0.009345794,0.574409998,0.554740347,0.555716775,0.562504352,0.577105704,0.67
0.02460956,0.025070956,0.440754928,0.625660914,0.376216775,0.526597256,0.563032238,0,0.026845638,0.021148036,0.028571429,0.563032238,0.501377238,0.42111985,0.455052109,0.463118886,0.02460956,0.025070956,0.268407429,0.288482708,0.459159236,0.480122874,0.557644717,0.030769231,0.005434783,0.029268293,0.014018692,0.557644717,0.535105995,0.546964165,0.522129875,0.445744141,0.67
0.025556081,0.043519395,0.437082324,0.570455272,0.385579337,0.534515607,0.570251957,0.005882353,0.006711409,0.01510574,0.028571429,0.570251957,0.509183711,0.427896318,0.462036596,0.469503851,0.025556081,0.043519395,0.274917872,0.284536527,0.437010221,0.610361075,0.559103267,0.015384615,0.005434783,0.019512195,0.014018692,0.559103267,0.536167855,0.51956668,0.488425323,0.518340728,0.67
0.038334122,0.063859981,0.451106787,0.510726957,0.386462007,0.535262122,0.573350023,0,0.013422819,0.012084592,0.021428571,0.573350023,0.512533559,0.430804179,0.46503372,0.472243714,0.038334122,0.063859981,0.285659798,0.311191834,0.49936553,0.544317072,0.571834759,0.046153846,0.005434783,0.041463415,0.018691589,0.571834759,0.553102299,0.546440401,0.563485067,0.568315459,0.67
0.027449124,0.034058657,0.466695235,0.540632446,0.382671208,0.532056068,0.569532379,0,0.080536913,0.042296073,0.021428571,0.569532379,0.508405653,0.427220919,0.461340463,0.468867472,0.027449124,0.034058657,0.308877898,0.341206127,0.44460835,0.639446499,0.56583734,0,0.065217391,0.036585366,0.014018692,0.56583734,0.544098829,0.531789259,0.507583559,0.546280025,0.67
0.029815428,0.045884579,0.446489433,0.645971027,0.391954942,0.53990775,0.576574077,0.005882353,0.013422819,0.018126888,0.028571429,0.576574077,0.516019636,0.433830295,0.468152729,0.475095,0.029815428,0.045884579,0.276552113,0.318431537,0.450734345,0.644900534,0.565282439,0.019230769,0.005434783,0.02195122,0.014018692,0.565282439,0.544096513,0.532380517,0.508760667,0.549162729,0.67
0.027449124,0.040681173,0.434791862,0.61969067,0.380112984,0.52989246,0.566956039,0,0.006711409,0.012084592,0.028571429,0.566956039,0.50561993,0.424802751,0.458848065,0.466589012,0.027449124,0.040681173,0.268911523,0.313264876,0.432748946,0.56119786,0.555326583,0.019230769,0.005434783,0.02195122,0.014018692,0.555326583,0.522464042,0.493545873,0.441527407,0.457283642,0.67
0.029815428,0.050141911,0.416463105,0.505800636,0.484736746,0.337726267,0.529049718,0.064705882,0.006711409,0.057401813,0.057142857,0.529049718,0.492026035,0.463360462,0.560779744,0.411471481,0.029815428,0.050141911,0.229421804,0.355890548,0.480005754,0.479577967,0.511458779,0.057692308,0.016304348,0.065853659,0.042056075,0.511458779,0.493615111,0.493260645,0.497036715,0.568505749,0.67
0.026975864,0.037369915,0.508465524,0.317872513,0.751351049,0.353751528,0.628552263,0.088235294,0.013422819,0.084592145,0.085714286,0.628552263,0.635345431,0.725117928,0.762544565,0.428744618,0.026975864,0.037369915,0.255250801,0.324523284,0.435361145,0.5305496,0.548786251,0.038461538,0,0.031707317,0.014018692,0.548786251,0.529584939,0.522145484,0.482383132,0.453951008,0.67
0.064363464,0.065752129,0.465071246,0.506468692,0.509571967,0.639381899,0.576276128,0.147058824,0.241610738,0.181268882,0,0.576276128,0.520671141,0.445781426,0.493170395,0.530133716,0.064363464,0.065752129,0.2888793,0.275225071,0.467329329,0.616953702,0.573786805,0.080769231,0.048913043,0.124390244,0.098130841,0.573786805,0.55607315,0.552652588,0.529088492,0.541144503,0.67
0.041646947,0.050141911,0.445722426,0.485440866,0.394973386,0.542460588,0.581921676,0,0,0.006042296,0.021428571,0.581921676,0.521801839,0.43884958,0.473326093,0.479824302,0.041646947,0.050141911,0.294573884,0.265840556,0.461039959,0.652939678,0.578496927,0.019230769,0.005434783,0.014634146,0,0.578496927,0.559496295,0.548506358,0.52529215,0.562694096,0.67
0.022716517,0.048249763,0.40723742,0.472449505,0.197738663,0.375650075,0.383290225,0,0.026845638,0.033232628,0.057142857,0.383290225,0.307027414,0.252413011,0.281166434,0.304158883,0.022716517,0.048249763,0.310149923,0.270372153,0.422952195,0.620165805,0.546643914,0,0.016304348,0.043902439,0.070093458,0.546643914,0.521494001,0.509204372,0.484244397,0.523720787,0.67
0.126360625,0.121570482,0.45534809,0.45479691,0.454441838,0.592755804,0.589774343,0.123529412,0.033557047,0.075528701,0,0.589774343,0.53291075,0.45054767,0.487370869,0.503977716,0.126360625,0.121570482,0.292570525,0.30736446,0.459879943,0.600632767,0.576253672,0.069230769,0.076086957,0.102439024,0.046728972,0.576253672,0.557239817,0.54771578,0.516821429,0.52302426,0.67
0.03076195,0.051561022,0.4424855,0.463901938,0.391196183,0.539266033,0.578117724,0,0.006711409,0.009063444,0.021428571,0.578117724,0.517688737,0.43527917,0.469646081,0.476460168,0.03076195,0.051561022,0.288663021,0.29625773,0.447837327,0.596145459,0.568699119,0.023076923,0.016304348,0.029268293,0.014018692,0.568699119,0.547030616,0.533626479,0.49921626,0.517245043,0.67
0.044013251,0.057710501,0.473333848,0.434690748,0.544477433,0.418393739,0.59306784,0.047058824,0.006711409,0.036253776,0.028571429,0.59306784,0.535725159,0.536929672,0.618983237,0.507162937,0.044013251,0.057710501,0.306382547,0.310745479,0.521796362,0.541126908,0.587396137,0.034615385,0.010869565,0.036585366,0.018691589,0.587396137,0.570251829,0.579704239,0.590770235,0.519804568,0.67
0.03691434,0.044938505,0.449378701,0.459788166,0.396581967,0.54382104,0.583541648,0,0.020134228,0.01510574,0.021428571,0.583541648,0.523553469,0.440370095,0.474893283,0.481256971,0.03691434,0.044938505,0.286314768,0.296646621,0.451273379,0.601916143,0.571744425,0.023076923,0.005434783,0.026829268,0.018691589,0.571744425,0.5503487,0.535671604,0.503201257,0.526058539,0.67
0.037860861,0.037842952,0.449136945,0.478904876,0.396418283,0.543682604,0.583376805,0,0.013422819,0.012084592,0.021428571,0.583376805,0.523375228,0.440215372,0.474733811,0.481111187,0.037860861,0.037842952,0.288261376,0.300774846,0.454540681,0.59171219,0.572488914,0.026923077,0.010869565,0.031707317,0.018691589,0.572488914,0.553584684,0.542147542,0.50244517,0.522378104,0.67
0.03076195,0.0487228,0.445898055,0.636035099,0.388289434,0.536807661,0.571691,0.005882353,0.006711409,0.012084592,0.021428571,0.571691,0.510739706,0.429247011,0.463428751,0.47077651,0.03076195,0.0487228,0.288392295,0.335396376,0.454760964,0.648485474,0.562437026,0.038461538,0.02173913,0.041463415,0.014018692,0.562437026,0.543954085,0.533211464,0.511324716,0.552714487,0.67
0.041173687,0.051087985,0.445532261,0.484216731,0.394931746,0.542425371,0.581879741,0,0,0.009063444,0.028571429,0.581879741,0.521756496,0.438810219,0.473285524,0.479787215,0.041173687,0.051087985,0.288110839,0.266477414,0.461323981,0.653247553,0.569455539,0.057692308,0.02173913,0.046341463,0,0.569455539,0.555161544,0.545115174,0.523434041,0.563505941,0.67
0.026502603,0.026017029,0.458089173,0.369621718,0.608955268,0.465944715,0.56837163,0.052941176,0.013422819,0.048338369,0.042857143,0.56837163,0.540629228,0.592966706,0.669871653,0.490921243,0.026502603,0.026017029,0.275498434,0.365200452,0.441936752,0.435292597,0.563469555,0.019230769,0,0.02195122,0.018691589,0.563469555,0.517820472,0.450069446,0.346093587,0.326552543,0.67
0.033128254,0.053926206,0.441562965,0.390190164,0.480378715,0.47437756,0.576693679,0.123529412,0.013422819,0.072507553,0.014285714,0.576693679,0.51844822,0.437066576,0.474263283,0.526756603,0.033128254,0.053926206,0.283460565,0.304467637,0.44949261,0.586350507,0.570166164,0.019230769,0,0.019512195,0.014018692,0.570166164,0.544513332,0.520215121,0.473848936,0.491419524,0.67
0.025556081,0.039262062,0.436846186,0.621212505,0.392707894,0.540544557,0.566011884,0.005882353,0.006711409,0.012084592,0.021428571,0.566011884,0.504599043,0.423916562,0.457934672,0.465754021,0.025556081,0.039262062,0.274092997,0.293592943,0.425934363,0.594928544,0.54928695,0.011538462,0.010869565,0.02195122,0.018691589,0.54928695,0.524606806,0.502699707,0.477522494,0.506228365,0.67
0.022716517,0.023651845,0.458118798,0.344474199,0.604340129,0.405395267,0.583555356,0.076470588,0.033557047,0.060422961,0.021428571,0.583555356,0.52583195,0.491623936,0.644115911,0.540390955,0.022716517,0.023651845,0.268689951,0.399233163,0.44476807,0.639588699,0.558883408,0.019230769,0.010869565,0.026829268,0.018691589,0.558883408,0.536589945,0.52512529,0.501187878,0.541825331,0.67
0.031708471,0.057710501,0.443161468,0.413761062,0.481758298,0.512235946,0.566910573,0.058823529,0.013422819,0.123867069,0.214285714,0.566910573,0.531399418,0.517937855,0.529523798,0.464913794,0.031708471,0.057710501,0.2907112,0.282791993,0.472424518,0.610280372,0.576404514,0.034615385,0.005434783,0.031707317,0.014018692,0.576404514,0.557776822,0.556484351,0.530281693,0.526405476,0.67
0.045433034,0.051087985,0.454247908,0.487571336,0.396845638,0.544044038,0.579908556,0.029411765,0.046979866,0.042296073,0.021428571,0.579908556,0.520800355,0.439375283,0.474758138,0.481204679,0.045433034,0.051087985,0.293972748,0.264901676,0.458979631,0.651845908,0.577022298,0.015384615,0.010869565,0.014634146,0,0.577022298,0.557271779,0.546008931,0.523071704,0.561124042,0.67
0.029342168,0.049668874,0.430705141,0.495698265,0.220151581,0.391174925,0.40586186,0.005882353,0.020134228,0.048338369,0.092857143,0.40586186,0.331433468,0.273598872,0.303002643,0.324120756,0.029342168,0.049668874,0.25600221,0.370179868,0.280284206,0.446712707,0.420200064,0.007692308,0.02173913,0.043902439,0.056074766,0.420200064,0.372576272,0.360418011,0.284870732,0.331009595,0.67
0.032181732,0.030274361,0.437505637,0.55408591,0.385683177,0.534603429,0.572565678,0,0,0.006042296,0.021428571,0.572565678,0.51168547,0.430067989,0.464274931,0.471550056,0.032181732,0.030274361,0.287150489,0.379459921,0.453156832,0.647057299,0.570825248,0.007692308,0.02173913,0.02195122,0.014018692,0.570825248,0.549973278,0.537658526,0.514288135,0.552760554,0.67
0.028868907,0.056764428,0.447810164,0.413954077,0.481980246,0.513700256,0.570351911,0.052941176,0.026845638,0.123867069,0.207142857,0.570351911,0.529328256,0.51445441,0.533444518,0.470600646,0.028868907,0.056764428,0.296594241,0.282191732,0.471535738,0.609539967,0.55706471,0.1,0.065217391,0.102439024,0.018691589,0.55706471,0.543240167,0.53723754,0.516790901,0.568516187,0.67
0.025556081,0.038789026,0.454866774,0.350539935,0.572439533,0.453654276,0.579776387,0.064705882,0.020134228,0.045317221,0.014285714,0.579776387,0.526060436,0.455145896,0.600364448,0.611847839,0.025556081,0.038789026,0.289256372,0.239246272,0.569813687,0.572811558,0.574160681,0.038461538,0.005434783,0.031707317,0.009345794,0.574160681,0.556044474,0.570033684,0.641601217,0.61202838,0.67
0.104590629,0.205298013,0.444286835,0.430188861,0.506714787,0.375839999,0.571304372,0.211764706,0.053691275,0.196374622,0.157142857,0.571304372,0.512773218,0.479359635,0.565867795,0.530117851,0.104590629,0.205298013,0.297687936,0.365952979,0.39853628,0.598428069,0.514276577,0.007692308,0.108695652,0.075609756,0.042056075,0.514276577,0.483373758,0.471117756,0.44910355,0.489754243,0.67
0.029815428,0.038789026,0.439035221,0.422185094,0.408378874,0.495134238,0.56771964,0.082352941,0.046979866,0.069486405,0.021428571,0.56771964,0.510687128,0.434461501,0.47072503,0.491763785,0.029815428,0.038789026,0.307842859,0.246187969,0.513495561,0.627184547,0.580092954,0.030769231,0.065217391,0.053658537,0.009345794,0.580092954,0.563689408,0.586686591,0.581824337,0.580527242,0.67
0.030288689,0.04730369,0.446168561,0.640759109,0.385839138,0.534735333,0.572722743,0,0.006711409,0.012084592,0.028571429,0.572722743,0.5118553,0.430215411,0.464426879,0.471688962,0.030288689,0.04730369,0.280331419,0.323584142,0.449068541,0.643417452,0.55956817,0.038461538,0.016304348,0.03902439,0.014018692,0.55956817,0.539098359,0.52755289,0.505720701,0.548050793,0.67
0.026975864,0.052980132,0.475647275,0.316930293,0.628401531,0.431950858,0.604262399,0.076470588,0.020134228,0.051359517,0.014285714,0.604262399,0.552758185,0.523568248,0.668725003,0.556633861,0.026975864,0.052980132,0.283539239,0.314563403,0.468770362,0.623495254,0.569275361,0.046153846,0,0.041463415,0.023364486,0.569275361,0.550932895,0.541293601,0.529526016,0.563634038,0.67
0.032181732,0.056291391,0.443572275,0.41499268,0.482074245,0.511997666,0.567231084,0.058823529,0.013422819,0.120845921,0.207142857,0.567231084,0.540227367,0.521181864,0.522250365,0.462150085,0.032181732,0.056291391,0.290511708,0.282604556,0.47095627,0.609672859,0.576425385,0.038461538,0,0.031707317,0.014018692,0.576425385,0.558790011,0.556388863,0.527938982,0.526501459,0.67
